eid,state,job,ara,probsick
195434,"MA","sales",.0073,.175
195464,"MA","engineer",.0032,.255
195476,"MA","engineer",.0015,.141
195485,"MA","sales",.0026,.118
195488,"MA","engineer",.0088,.255
195491,"TX","engineer",.0052,.065
195498,"MA","engineer",.0065,.17
195518,"MA","sales",.0036,.064
195525,"MA","sales",.0031,.095
195529,"MA","engineer",.0032,.091
195533,"MA","engineer",.0021,.158
195547,"MA","sales",.0043,.237
195550,"MA","sales",.0019,.055
195569,"MA","sales",.0045,.175
195574,"MA","sales",.0061,.234
195579,"MA","engineer",.0091,.332
195581,"MA","engineer",.0071,.336
195583,"MA","engineer",.0022,.01
195606,"TX","engineer",.001,.102
195628,"MA","engineer",.0018,.08
195646,"MA","sales",.0018,.163
195657,"TX","engineer",.0016,.095
195679,"MA","sales",.0046,.07
195715,"MA","engineer",.0024,.125
195728,"TX","sales",.0065,.056
195734,"TX","engineer",.0008,.104
195737,"MA","sales",.0068,.147
195755,"MA","sales",.0044,.152
195756,"MA","sales",.0012,.079
195763,"MA","sales",.01,.302
195765,"TX","sales",.0032,.081
195777,"TX","sales",.0031,.082
195780,"TX","sales",.0143,.021
195784,"MA","sales",.0037,.05
195785,"MA","engineer",.0063,.299
195793,"MA","sales",.004,.233
195818,"TX","engineer",.0003,.11
195821,"MA","sales",.0038,.041
195842,"MA","sales",.0018,.04
195846,"MA","sales",.0082,.211
195847,"MA","engineer",.006,.12
195852,"MA","sales",.0015,.084
195872,"TX","sales",.0105,.035
195874,"TX","sales",.0018,.094
195879,"MA","sales",.0094,.314
195881,"MA","sales",.009,.312
195912,"MA","sales",.0073,.21
195917,"MA","engineer",.007,.114
195929,"MA","engineer",.0033,.094
195940,"MA","sales",.0062,.201
195950,"MA","engineer",.0065,.284
195985,"MA","sales",.0056,.14
195993,"MA","sales",.0086,.238
195994,"MA","engineer",.0061,.173
196006,"MA","sales",.0038,.162
196010,"MA","sales",.0027,.215
196025,"TX","sales",.0152,.018
196060,"TX","engineer",.0139,.022
196066,"MA","sales",.0032,.181
196079,"TX","engineer",.0036,.077
196080,"MA","engineer",.003,.038
196102,"MA","engineer",.0038,.198
196122,"MA","engineer",.007,.202
196129,"TX","engineer",.0056,.062
196136,"MA","sales",.004,.18
196138,"TX","engineer",.0033,.08
196155,"TX","engineer",.0025,.087
196156,"TX","engineer",.004,.074
196164,"TX","engineer",.0085,.044
196176,"MA","sales",.004,.071
196179,"TX","engineer",.0004,.109
196194,"MA","engineer",.0055,.041
196195,"MA","engineer",.0053,.157
196201,"MA","sales",.0031,.1
196219,"MA","sales",.0072,.246
196236,"MA","sales",.005,.096
196238,"TX","engineer",.0075,.05
196253,"MA","engineer",.0068,.151
196274,"TX","engineer",.0174,.013
196297,"MA","engineer",.0073,.212
196313,"MA","engineer",.0062,.127
196332,"MA","sales",.0063,.269
196338,"MA","sales",.0036,.055
196357,"MA","sales",.0086,.216
196362,"MA","engineer",.0028,.014
196363,"MA","sales",.0039,.09
196370,"TX","engineer",.0132,.024
196371,"MA","sales",.0044,.153
196392,"TX","engineer",.0007,.105
196395,"MA","engineer",.0048,.045
196410,"MA","engineer",.002,.063
196427,"MA","sales",.005,.188
196433,"MA","sales",.0064,.2
196440,"MA","engineer",.0073,.113
196447,"TX","engineer",.0043,.071
196452,"TX","engineer",.019,.01
196454,"MA","engineer",.0039,.115
196472,"MA","sales",.0066,.108
196481,"MA","sales",.0074,.236
196509,"MA","sales",.0056,.106
196515,"MA","engineer",.0044,.114
196528,"TX","engineer",.0192,.01
196536,"MA","sales",.0068,.108
196540,"MA","sales",.0014,.049
196562,"MA","sales",.0021,.161
196569,"MA","sales",.0037,.248
196580,"MA","engineer",.0082,.307
196596,"TX","engineer",.0049,.067
196602,"MA","sales",.0045,.07
196614,"MA","sales",.0044,.072
196622,"MA","engineer",.0079,.211
196634,"TX","engineer",.0097,.038
196646,"MA","engineer",.0034,.256
196658,"MA","engineer",.0015,.137
196667,"MA","sales",.0022,.194
196679,"MA","sales",.0017,.066
196688,"TX","engineer",.0168,.014
196690,"TX","engineer",.0072,.052
196693,"MA","sales",.0059,.312
196701,"MA","sales",.0016,.175
196727,"TX","engineer",.0118,.029
196729,"TX","sales",.0161,.016
196740,"TX","engineer",.0099,.037
196747,"MA","engineer",.0004,.012
196765,"MA","engineer",.0041,.028
196792,"MA","sales",.0033,.067
196799,"TX","engineer",.0138,.022
196804,"MA","engineer",.0047,.176
196809,"MA","engineer",.005,.014
196824,"MA","engineer",.0069,.292
196826,"MA","engineer",.003,.124
196827,"MA","sales",.0041,.063
196829,"MA","engineer",.0023,.062
196839,"TX","engineer",.0077,.049
196845,"MA","sales",.0031,.117
196858,"MA","sales",.0057,.04
196859,"TX","engineer",.0045,.07
196885,"MA","sales",.0084,.221
196895,"TX","sales",.0023,.089
196900,"MA","engineer",.0036,.126
196924,"TX","engineer",.0044,.071
196960,"MA","engineer",.0071,.143
196968,"TX","engineer",.0165,.015
196975,"MA","engineer",.0022,.205
196996,"MA","sales",.0066,.198
197004,"MA","sales",.0071,.124
197016,"TX","engineer",.0058,.06
197024,"TX","engineer",.0131,.025
197048,"MA","sales",.0062,.132
197064,"MA","sales",.0056,.259
197070,"MA","sales",.0022,.174
197075,"MA","engineer",.0055,.047
197083,"TX","engineer",.0035,.078
197087,"MA","engineer",.0043,.064
197091,"TX","engineer",.0178,.012
197103,"MA","engineer",.0056,.046
197111,"MA","sales",.0048,.14
197120,"MA","sales",.0044,.131
197133,"MA","engineer",.0005,.017
197140,"MA","sales",.0017,.028
197142,"MA","sales",.0023,.077
197145,"TX","engineer",.0046,.07
197151,"MA","sales",.0014,.118
197153,"MA","sales",.0056,.185
197158,"TX","engineer",.0146,.02
197164,"MA","engineer",.0032,.159
197198,"MA","sales",.0024,.093
197199,"MA","sales",.0015,.105
197219,"TX","engineer",.0117,.03
197224,"MA","sales",.0022,.033
197228,"MA","engineer",.0034,.085
197231,"MA","sales",.0036,.044
197246,"TX","sales",.011,.032
197255,"MA","sales",.0024,.115
197256,"TX","engineer",.0166,.015
197263,"MA","sales",.0035,.092
197268,"TX","sales",.0067,.055
197284,"TX","engineer",.009,.042
197298,"TX","engineer",.0085,.044
197300,"TX","engineer",.0055,.063
197312,"MA","engineer",.007,.139
197320,"MA","sales",.0025,.02
197321,"MA","sales",.0038,.026
197323,"MA","sales",.0024,.141
197330,"TX","sales",.002,.092
197343,"MA","sales",.0025,.012
197346,"MA","engineer",.004,.243
197398,"MA","engineer",.0028,.135
197402,"MA","sales",.0051,.067
197421,"TX","engineer",.0046,.069
197448,"TX","engineer",.0045,.071
197449,"TX","engineer",.0097,.038
197458,"TX","engineer",.0051,.065
197463,"TX","engineer",.0084,.045
197494,"MA","sales",.005,.197
197516,"MA","engineer",.0034,.031
197522,"MA","engineer",.0089,.264
197534,"TX","sales",.0019,.092
197545,"TX","engineer",.0083,.045
197547,"MA","sales",.0034,.079
197568,"MA","engineer",.004,.109
197569,"MA","sales",.0056,.153
197583,"TX","engineer",.0064,.057
197584,"MA","sales",.002,.126
197630,"TX","engineer",.0015,.097
197633,"TX","sales",.0051,.066
197637,"TX","engineer",.0144,.021
197646,"MA","engineer",.0067,.183
197648,"MA","sales",.0024,.122
197660,"TX","engineer",.0087,.043
197663,"MA","sales",.0071,.26
197671,"MA","engineer",.0033,.099
197677,"MA","sales",.003,.072
197711,"MA","sales",.006,.191
197717,"TX","engineer",.0113,.031
197723,"MA","sales",.0019,.083
197748,"MA","sales",.0059,.134
197754,"MA","sales",.0062,.066
197765,"MA","engineer",.0045,.193
197768,"TX","engineer",.0121,.028
197793,"MA","sales",.007,.131
197796,"MA","sales",.0042,.094
197805,"MA","sales",.0066,.179
197807,"MA","sales",.0021,.023
197852,"TX","engineer",.0125,.027
197853,"TX","engineer",.0075,.05
197867,"MA","sales",.0016,.03
197872,"MA","sales",.0046,.305
197879,"TX","engineer",.0024,.088
197917,"MA","engineer",.0041,.293
197940,"TX","engineer",.0113,.031
197945,"TX","engineer",.0071,.052
197956,"MA","engineer",.0057,.074
197970,"MA","sales",.0024,.011
197983,"MA","sales",.004,.111
197987,"TX","engineer",.0049,.068
197996,"MA","sales",.0014,.122
198003,"MA","sales",.0037,.136
198005,"MA","engineer",.009,.276
198015,"MA","engineer",.0056,.048
198019,"TX","engineer",.0026,.086
198043,"MA","engineer",.0026,.131
198046,"MA","sales",.0039,.023
198062,"TX","engineer",.0126,.026
198081,"MA","sales",.0026,.165
198093,"MA","sales",.0035,.265
198095,"MA","sales",.01,.32
198097,"MA","sales",.0068,.045
198103,"MA","engineer",.0059,.283
198107,"MA","engineer",.009,.26
198108,"MA","sales",.0081,.21
198135,"MA","engineer",.0066,.131
198169,"MA","engineer",.0099,.294
198203,"MA","engineer",.0025,.043
198207,"MA","engineer",.0037,.06
198241,"MA","sales",.0025,.041
198246,"TX","engineer",.0021,.091
198256,"TX","engineer",.0052,.065
198280,"MA","sales",.005,.016
198289,"MA","sales",.008,.311
198290,"MA","engineer",.0036,.025
198292,"MA","sales",.002,.158
198299,"TX","engineer",.0018,.094
198302,"MA","sales",.0012,.114
198315,"MA","engineer",.0073,.113
198323,"TX","engineer",.0052,.065
198339,"TX","engineer",.0051,.065
198360,"TX","engineer",.0148,.019
198370,"MA","engineer",.0065,.183
198375,"TX","engineer",.0089,.042
198379,"TX","engineer",.0088,.043
198380,"MA","engineer",.0073,.188
198390,"MA","engineer",.0077,.174
198412,"TX","engineer",.0031,.082
198420,"MA","sales",.0071,.308
198430,"MA","sales",.0065,.015
198448,"MA","engineer",.006,.193
198465,"MA","engineer",.0067,.035
198469,"TX","engineer",.0049,.067
198471,"TX","engineer",.0072,.052
198505,"MA","engineer",.0026,.234
198507,"TX","engineer",.0067,.055
198514,"TX","engineer",.0015,.097
198518,"MA","sales",.003,.195
198529,"MA","sales",.006,.121
198542,"MA","sales",.0043,.187
198546,"MA","engineer",.0039,.103
198565,"MA","engineer",.0101,.304
198577,"MA","sales",.0046,.281
198590,"MA","sales",.0066,.074
198603,"MA","engineer",.0026,.14
198615,"MA","engineer",.0063,.251
198668,"MA","sales",.0049,.11
198671,"MA","engineer",.0015,.166
198675,"MA","sales",.0015,.013
198679,"MA","engineer",.0046,.212
198683,"MA","sales",.0069,.2
198693,"TX","sales",.0027,.085
198733,"MA","engineer",.0055,.277
198746,"TX","engineer",.0069,.054
198798,"MA","sales",.009,.235
198810,"MA","sales",.0037,.091
198817,"MA","engineer",.0037,.095
198819,"MA","sales",.0005,.016
198823,"TX","engineer",.0122,.028
198825,"MA","engineer",.0054,.031
198834,"MA","sales",.0068,.022
198835,"TX","engineer",.0024,.088
198847,"MA","engineer",.0054,.244
198868,"MA","engineer",.0026,.01
198869,"MA","sales",.0057,.048
198871,"MA","engineer",.002,.181
198876,"MA","sales",.0006,.013
198906,"TX","sales",.0019,.093
198919,"MA","sales",.0048,.037
198939,"MA","engineer",.0037,.234
198963,"MA","engineer",.0022,.1
198983,"MA","engineer",.0061,.033
198997,"MA","sales",.0049,.183
199014,"MA","sales",.0011,.114
199059,"MA","engineer",.0085,.292
199107,"TX","engineer",.0083,.046
199114,"MA","sales",.0075,.294
199118,"TX","engineer",.0005,.107
199137,"TX","engineer",.0082,.046
199154,"MA","engineer",.0054,.029
199176,"MA","sales",.0053,.103
199198,"TX","sales",.0042,.073
199201,"TX","engineer",.0035,.079
199212,"MA","sales",.0036,.213
199214,"TX","sales",.0094,.04
199296,"MA","engineer",.004,.064
199318,"MA","engineer",.0072,.26
199320,"MA","engineer",.0055,.313
199330,"TX","engineer",.0034,.079
199333,"TX","engineer",.0068,.054
199340,"MA","engineer",.0029,.109
199343,"MA","engineer",.004,.016
199348,"TX","engineer",.0017,.095
199349,"TX","sales",.0086,.044
199357,"MA","engineer",.0056,.231
199373,"MA","sales",.0015,.041
199376,"MA","sales",.005,.21
199379,"MA","engineer",.0017,.183
199380,"MA","engineer",.003,.039
199388,"TX","engineer",.0117,.03
199394,"TX","sales",.0104,.035
199404,"MA","engineer",.0067,.188
199407,"TX","engineer",.0073,.051
199415,"MA","sales",.0067,.012
199419,"TX","sales",.0123,.027
199424,"MA","sales",.0048,.152
199450,"MA","engineer",.0057,.111
199466,"TX","sales",.006,.059
199471,"MA","sales",.0031,.238
199523,"MA","sales",.0025,.098
199524,"MA","sales",.0068,.26
199542,"TX","sales",.0074,.051
199543,"MA","sales",.0039,.151
199549,"MA","engineer",.0026,.031
199552,"MA","engineer",.0017,.075
199566,"TX","engineer",.0018,.094
199587,"MA","engineer",.0055,.236
199594,"TX","engineer",.0112,.031
199601,"MA","engineer",.0084,.255
199606,"MA","sales",.0093,.283
199642,"MA","engineer",.0063,.314
199650,"TX","engineer",.0064,.057
199678,"MA","engineer",.006,.142
199691,"TX","sales",.0006,.106
199697,"MA","engineer",.0069,.044
199701,"MA","engineer",.0071,.097
199709,"MA","sales",.0076,.151
199726,"TX","engineer",.0028,.084
199731,"MA","engineer",.0044,.111
199745,"MA","engineer",.002,.152
199753,"MA","sales",.0062,.056
199795,"MA","sales",.0071,.198
199801,"TX","engineer",.0019,.093
199805,"MA","sales",.006,.096
199810,"MA","sales",.006,.239
199820,"MA","engineer",.0058,.13
199825,"MA","sales",.0048,.176
199828,"TX","sales",.0107,.034
199830,"MA","engineer",.0013,.149
199831,"MA","sales",.0042,.071
199851,"TX","engineer",.0002,.111
199852,"TX","engineer",.0148,.019
199861,"MA","engineer",.0068,.07
199863,"TX","engineer",.0044,.071
199866,"MA","sales",.0014,.1
199881,"MA","engineer",.0039,.176
199887,"TX","sales",.0007,.105
199891,"TX","engineer",.003,.083
199899,"TX","engineer",.0068,.054
199913,"TX","engineer",.0126,.027
199916,"MA","engineer",.0023,.072
199920,"MA","engineer",.0038,.108
199923,"MA","sales",.0058,.306
199930,"MA","engineer",.0067,.285
199952,"MA","engineer",.0025,.08
199966,"TX","engineer",.0055,.063
199969,"MA","engineer",.0058,.161
199973,"MA","sales",.0054,.051
199980,"TX","engineer",.0005,.107
199989,"TX","engineer",.0037,.077
199995,"MA","sales",.0036,.086
200004,"MA","sales",.0083,.247
200018,"MA","sales",.0065,.037
200026,"MA","sales",.0019,.116
200033,"MA","sales",.0068,.169
200035,"TX","engineer",.0153,.018
200040,"TX","engineer",.0089,.042
200041,"MA","engineer",.0018,.083
200049,"MA","sales",.0058,.034
200067,"TX","sales",.0079,.048
200076,"MA","sales",.0065,.171
200103,"MA","engineer",.0034,.118
200119,"TX","engineer",.0011,.101
200128,"MA","sales",.0012,.035
200140,"TX","engineer",.0063,.057
200145,"MA","engineer",.0025,.131
200187,"MA","engineer",.0016,.117
200203,"MA","sales",.0078,.185
200212,"TX","engineer",.0019,.093
200215,"TX","engineer",.0087,.043
200236,"TX","engineer",.0094,.04
200250,"MA","sales",.0011,.077
200260,"TX","sales",.0029,.084
200262,"MA","sales",.0101,.313
200288,"TX","engineer",.0021,.091
200289,"TX","engineer",.0117,.03
200306,"MA","sales",.0018,.137
200322,"TX","engineer",.0096,.039
200326,"MA","sales",.0033,.062
200362,"MA","sales",.0037,.125
200373,"TX","engineer",.0038,.076
200381,"TX","engineer",.0043,.072
200392,"MA","sales",.0064,.101
200393,"TX","engineer",.0006,.106
200405,"TX","engineer",.0117,.03
200407,"TX","engineer",.0158,.017
200410,"MA","engineer",.0031,.096
200421,"MA","sales",.0071,.178
200426,"MA","sales",.0061,.246
200447,"MA","engineer",.0051,.17
200459,"MA","sales",.007,.209
200472,"MA","engineer",.009,.322
200474,"TX","sales",.0034,.079
200517,"TX","engineer",.002,.091
200545,"MA","sales",.0063,.171
200548,"TX","sales",.017,.014
200549,"MA","sales",.0021,.176
200557,"TX","engineer",.0118,.029
200564,"MA","sales",.0063,.055
200577,"TX","engineer",.0027,.085
200604,"MA","sales",.0064,.147
200634,"TX","sales",.0008,.103
200653,"TX","engineer",.0103,.035
200656,"MA","engineer",.0059,.249
200658,"MA","sales",.0074,.208
200661,"MA","sales",.0049,.052
200688,"MA","engineer",.0065,.01
200691,"TX","engineer",.0153,.018
200697,"MA","sales",.002,.186
200730,"MA","engineer",.006,.028
200733,"MA","sales",.0065,.117
200740,"MA","engineer",.0055,.189
200745,"TX","engineer",.0144,.021
200759,"MA","sales",.0056,.246
200783,"MA","engineer",.0089,.311
200794,"MA","engineer",.0032,.059
200820,"TX","engineer",.0065,.056
200831,"TX","engineer",.0086,.044
200848,"MA","engineer",.0058,.135
200860,"MA","engineer",.0054,.113
200885,"MA","engineer",.0057,.143
200894,"TX","engineer",.0114,.031
200896,"MA","sales",.001,.068
200916,"MA","sales",.007,.183
200924,"MA","engineer",.004,.104
200937,"TX","engineer",.0179,.012
200939,"TX","engineer",.0071,.053
200962,"MA","engineer",.0067,.193
200966,"TX","engineer",.0158,.017
200994,"TX","engineer",.0116,.03
200997,"MA","sales",.0009,.059
200998,"MA","engineer",.0034,.078
201021,"MA","sales",.0034,.231
201022,"MA","sales",.0028,.208
201023,"TX","sales",.0072,.051
201038,"TX","engineer",.0142,.021
201042,"MA","engineer",.0006,.074
201054,"TX","engineer",.0058,.06
201063,"MA","sales",.0087,.294
201076,"MA","engineer",.0021,.14
201078,"MA","sales",.0021,.023
201082,"MA","sales",.0081,.222
201087,"MA","sales",.0084,.241
201090,"TX","engineer",.0153,.018
201112,"MA","engineer",.004,.024
201125,"MA","sales",.0006,.07
201137,"MA","engineer",.0033,.042
201138,"TX","engineer",.0044,.071
201156,"MA","sales",.0061,.255
201160,"TX","engineer",.0011,.101
201176,"MA","sales",.003,.226
201189,"TX","sales",.0093,.04
201206,"MA","engineer",.0054,.183
201212,"TX","sales",.0109,.033
201219,"TX","engineer",.0048,.068
201230,"MA","engineer",.0047,.095
201260,"MA","sales",.0052,.05
201262,"MA","sales",.0029,.08
201272,"MA","engineer",.006,.21
201279,"MA","engineer",.0061,.169
201283,"MA","engineer",.0048,.191
201286,"MA","sales",.0019,.186
201287,"TX","engineer",.0129,.025
201288,"MA","sales",.005,.108
201291,"TX","sales",.0151,.019
201295,"TX","engineer",.0002,.11
201307,"MA","sales",.0045,.099
201330,"TX","sales",.0027,.086
201332,"TX","engineer",.0093,.04
201353,"TX","sales",.014,.022
201357,"MA","sales",.0049,.275
201365,"MA","engineer",.0014,.015
201386,"TX","engineer",.0053,.065
201406,"MA","engineer",.0056,.187
201408,"MA","sales",.0037,.011
201409,"TX","engineer",.0077,.049
201422,"TX","sales",.0054,.063
201457,"MA","sales",.0072,.237
201458,"TX","engineer",.0105,.034
201472,"MA","sales",.0053,.223
201473,"TX","engineer",.0044,.071
201491,"MA","engineer",.0016,.077
201499,"MA","sales",.0021,.159
201520,"TX","engineer",.0035,.078
201522,"MA","sales",.0111,.331
201527,"MA","sales",.0025,.044
201530,"TX","engineer",.0179,.012
201550,"TX","engineer",.0097,.038
201583,"MA","sales",.0028,.23
